Name;Episode;Step;RecircArea
Simu_maxF1.0_NbAct25_area;0;0;0.0352724
Simu_maxF1.0_NbAct25_area;0;0;0.0352724
Simu_maxF1.0_NbAct25_area;1;0;0.0352724
Simu_maxF1.0_NbAct25_area;1;100;0.033791
Simu_maxF1.0_NbAct25_area;1;200;0.0347565
Simu_maxF1.0_NbAct25_area;1;300;0.039382
Simu_maxF1.0_NbAct25_area;1;400;0.0358999
Simu_maxF1.0_NbAct25_area;1;500;0.0342156
Simu_maxF1.0_NbAct25_area;1;600;0.0349324
Simu_maxF1.0_NbAct25_area;1;700;0.0309626
Simu_maxF1.0_NbAct25_area;1;800;0.0448454
Simu_maxF1.0_NbAct25_area;1;900;0.0311968
Simu_maxF1.0_NbAct25_area;1;1000;0.0310354
Simu_maxF1.0_NbAct25_area;1;1100;0.0388223
Simu_maxF1.0_NbAct25_area;1;1200;0.0416869
Simu_maxF1.0_NbAct25_area;1;1300;0.0371938
Simu_maxF1.0_NbAct25_area;1;1400;0.0355274
Simu_maxF1.0_NbAct25_area;1;1500;0.0342445
Simu_maxF1.0_NbAct25_area;1;1600;0.0321491
Simu_maxF1.0_NbAct25_area;1;1700;0.0362605
Simu_maxF1.0_NbAct25_area;1;1800;0.0379801
Simu_maxF1.0_NbAct25_area;1;1900;0.0569792
Simu_maxF1.0_NbAct25_area;1;2000;0.0368505
Simu_maxF1.0_NbAct25_area;1;2100;0.0257248
Simu_maxF1.0_NbAct25_area;1;2200;0.0340056
Simu_maxF1.0_NbAct25_area;1;2300;0.0299999
Simu_maxF1.0_NbAct25_area;1;2400;0.0120178
Simu_maxF1.0_NbAct25_area;1;2500;0.0280282
Simu_maxF1.0_NbAct25_area;1;2600;0.0201627
Simu_maxF1.0_NbAct25_area;1;2700;0.0329508
Simu_maxF1.0_NbAct25_area;1;2800;0.0359134
Simu_maxF1.0_NbAct25_area;1;2900;0.0376026
Simu_maxF1.0_NbAct25_area;1;3000;0.0510192
Simu_maxF1.0_NbAct25_area;1;3100;0.0256238
Simu_maxF1.0_NbAct25_area;1;3200;0.0266459
Simu_maxF1.0_NbAct25_area;1;3300;0.0308376
Simu_maxF1.0_NbAct25_area;1;3400;0.0354584
Simu_maxF1.0_NbAct25_area;1;3500;0.0373641
Simu_maxF1.0_NbAct25_area;1;3600;0.0320573
Simu_maxF1.0_NbAct25_area;1;3700;0.0271293
Simu_maxF1.0_NbAct25_area;1;3800;0.0401799
Simu_maxF1.0_NbAct25_area;1;3900;0.0395351
Simu_maxF1.0_NbAct25_area;1;0;0.0352724
Simu_maxF1.0_NbAct25_area;2;0;0.0352724
Simu_maxF1.0_NbAct25_area;2;100;0.035193
Simu_maxF1.0_NbAct25_area;2;200;0.0342587
Simu_maxF1.0_NbAct25_area;2;300;0.0331826
Simu_maxF1.0_NbAct25_area;2;400;0.0324041
Simu_maxF1.0_NbAct25_area;2;500;0.0339683
Simu_maxF1.0_NbAct25_area;2;600;0.0348656
Simu_maxF1.0_NbAct25_area;2;700;0.0367064
Simu_maxF1.0_NbAct25_area;2;800;0.0400677
Simu_maxF1.0_NbAct25_area;2;900;0.0377073
Simu_maxF1.0_NbAct25_area;2;1000;0.0379929
Simu_maxF1.0_NbAct25_area;2;1100;0.0391395
Simu_maxF1.0_NbAct25_area;2;1200;0.0336517
Simu_maxF1.0_NbAct25_area;2;1300;0.0339516
Simu_maxF1.0_NbAct25_area;2;1400;0.0227597
Simu_maxF1.0_NbAct25_area;2;1500;0.0335206
Simu_maxF1.0_NbAct25_area;2;1600;0.0428638
Simu_maxF1.0_NbAct25_area;2;1700;0.0359454
Simu_maxF1.0_NbAct25_area;2;1800;0.0294845
Simu_maxF1.0_NbAct25_area;2;1900;0.0323221
Simu_maxF1.0_NbAct25_area;2;2000;0.0386915
Simu_maxF1.0_NbAct25_area;2;2100;0.0483149
Simu_maxF1.0_NbAct25_area;2;2200;0.0435486
Simu_maxF1.0_NbAct25_area;2;2300;0.052214
Simu_maxF1.0_NbAct25_area;2;2400;0.0397687
Simu_maxF1.0_NbAct25_area;2;2500;0.0235874
Simu_maxF1.0_NbAct25_area;2;2600;0.0213646
Simu_maxF1.0_NbAct25_area;2;2700;0.0402247
Simu_maxF1.0_NbAct25_area;2;2800;0.0267717
Simu_maxF1.0_NbAct25_area;2;2900;0.0230086
Simu_maxF1.0_NbAct25_area;2;3000;0.0309561
Simu_maxF1.0_NbAct25_area;2;3100;0.033734
Simu_maxF1.0_NbAct25_area;2;3200;0.0373436
Simu_maxF1.0_NbAct25_area;2;3300;0.041602
Simu_maxF1.0_NbAct25_area;2;3400;0.0434177
Simu_maxF1.0_NbAct25_area;2;3500;0.0475295
Simu_maxF1.0_NbAct25_area;2;3600;0.0223453
Simu_maxF1.0_NbAct25_area;2;3700;0.0136671
Simu_maxF1.0_NbAct25_area;2;3800;0.0322298
Simu_maxF1.0_NbAct25_area;2;3900;0.0344674
Simu_maxF1.0_NbAct25_area;2;0;0.0352724
Simu_maxF1.0_NbAct25_area;3;0;0.0352724
Simu_maxF1.0_NbAct25_area;3;100;0.0351147
Simu_maxF1.0_NbAct25_area;3;200;0.0349528
Simu_maxF1.0_NbAct25_area;3;300;0.0349528
Simu_maxF1.0_NbAct25_area;3;400;0.0394089
Simu_maxF1.0_NbAct25_area;3;500;0.0500096
Simu_maxF1.0_NbAct25_area;3;600;0.041278
Simu_maxF1.0_NbAct25_area;3;700;0.0279345
Simu_maxF1.0_NbAct25_area;3;800;0.0191878
Simu_maxF1.0_NbAct25_area;3;900;0.0229063
Simu_maxF1.0_NbAct25_area;3;1000;0.0251919
Simu_maxF1.0_NbAct25_area;3;1100;0.044935
Simu_maxF1.0_NbAct25_area;3;1200;0.0387174
Simu_maxF1.0_NbAct25_area;3;1300;0.0284936
Simu_maxF1.0_NbAct25_area;3;1400;0.0240366
Simu_maxF1.0_NbAct25_area;3;1500;0.030538
Simu_maxF1.0_NbAct25_area;3;1600;0.0256478
Simu_maxF1.0_NbAct25_area;3;1700;0.0216868
Simu_maxF1.0_NbAct25_area;3;1800;0.0290931
Simu_maxF1.0_NbAct25_area;3;1900;0.0296523
Simu_maxF1.0_NbAct25_area;3;2000;0.0355943
Simu_maxF1.0_NbAct25_area;3;2100;0.0511908
Simu_maxF1.0_NbAct25_area;3;2200;0.0505973
Simu_maxF1.0_NbAct25_area;3;2300;0.0338046
Simu_maxF1.0_NbAct25_area;3;2400;0.0214605
Simu_maxF1.0_NbAct25_area;3;2500;0.0288846
Simu_maxF1.0_NbAct25_area;3;2600;0.0388751
Simu_maxF1.0_NbAct25_area;3;2700;0.0401503
Simu_maxF1.0_NbAct25_area;3;2800;0.0302051
Simu_maxF1.0_NbAct25_area;3;2900;0.0238084
Simu_maxF1.0_NbAct25_area;3;3000;0.0279375
Simu_maxF1.0_NbAct25_area;3;3100;0.0283841
Simu_maxF1.0_NbAct25_area;3;3200;0.0361631
Simu_maxF1.0_NbAct25_area;3;3300;0.0401332
Simu_maxF1.0_NbAct25_area;3;3400;0.0417271
Simu_maxF1.0_NbAct25_area;3;3500;0.0322107
Simu_maxF1.0_NbAct25_area;3;3600;0.0280591
Simu_maxF1.0_NbAct25_area;3;3700;0.0271545
Simu_maxF1.0_NbAct25_area;3;3800;0.0258625
Simu_maxF1.0_NbAct25_area;3;3900;0.0345134
Simu_maxF1.0_NbAct25_area;3;0;0.0352724
Simu_maxF1.0_NbAct25_area;4;0;0.0352724
Simu_maxF1.0_NbAct25_area;4;100;0.0356784
Simu_maxF1.0_NbAct25_area;4;200;0.0361352
Simu_maxF1.0_NbAct25_area;4;300;0.0380675
Simu_maxF1.0_NbAct25_area;4;400;0.0359798
Simu_maxF1.0_NbAct25_area;4;500;0.0351477
Simu_maxF1.0_NbAct25_area;4;600;0.0414171
Simu_maxF1.0_NbAct25_area;4;700;0.033761
Simu_maxF1.0_NbAct25_area;4;800;0.0306957
Simu_maxF1.0_NbAct25_area;4;900;0.0158247
Simu_maxF1.0_NbAct25_area;4;1000;0.0226818
Simu_maxF1.0_NbAct25_area;4;1100;0.0326946
Simu_maxF1.0_NbAct25_area;4;1200;0.0358924
Simu_maxF1.0_NbAct25_area;4;1300;0.0335305
Simu_maxF1.0_NbAct25_area;4;1400;0.0317549
Simu_maxF1.0_NbAct25_area;4;1500;0.0341906
Simu_maxF1.0_NbAct25_area;4;1600;0.0383573
Simu_maxF1.0_NbAct25_area;4;1700;0.0371489
Simu_maxF1.0_NbAct25_area;4;1800;0.0402613
