Name;Episode;Step;RecircArea
Simu_maxF1.0_NbAct50_area;0;0;0.0352724
Simu_maxF1.0_NbAct50_area;0;0;0.0352724
Simu_maxF1.0_NbAct50_area;1;0;0.0352724
Simu_maxF1.0_NbAct50_area;1;100;0.0356784
Simu_maxF1.0_NbAct50_area;1;200;0.0356784
Simu_maxF1.0_NbAct50_area;1;300;0.0356784
Simu_maxF1.0_NbAct50_area;1;400;0.035599
Simu_maxF1.0_NbAct50_area;1;500;0.035599
Simu_maxF1.0_NbAct50_area;1;600;0.035599
Simu_maxF1.0_NbAct50_area;1;700;0.0358933
Simu_maxF1.0_NbAct50_area;1;800;0.0358841
Simu_maxF1.0_NbAct50_area;1;900;0.0358841
Simu_maxF1.0_NbAct50_area;1;1000;0.0358841
Simu_maxF1.0_NbAct50_area;1;1100;0.0358428
Simu_maxF1.0_NbAct50_area;1;1200;0.0358428
Simu_maxF1.0_NbAct50_area;1;1300;0.0358428
Simu_maxF1.0_NbAct50_area;1;1400;0.0358428
Simu_maxF1.0_NbAct50_area;1;1500;0.0358428
Simu_maxF1.0_NbAct50_area;1;1600;0.0359687
Simu_maxF1.0_NbAct50_area;1;1700;0.0356745
Simu_maxF1.0_NbAct50_area;1;1800;0.0356745
Simu_maxF1.0_NbAct50_area;1;1900;0.0350992
Simu_maxF1.0_NbAct50_area;1;2000;0.0347713
Simu_maxF1.0_NbAct50_area;1;2100;0.0347713
Simu_maxF1.0_NbAct50_area;1;2200;0.0341974
Simu_maxF1.0_NbAct50_area;1;2300;0.0341984
Simu_maxF1.0_NbAct50_area;1;2400;0.0341984
Simu_maxF1.0_NbAct50_area;1;2500;0.0340705
Simu_maxF1.0_NbAct50_area;1;2600;0.0340705
Simu_maxF1.0_NbAct50_area;1;2700;0.0339371
Simu_maxF1.0_NbAct50_area;1;2800;0.0339371
Simu_maxF1.0_NbAct50_area;1;2900;0.0339371
Simu_maxF1.0_NbAct50_area;1;3000;0.0339279
Simu_maxF1.0_NbAct50_area;1;3100;0.0341866
Simu_maxF1.0_NbAct50_area;1;3200;0.0341866
Simu_maxF1.0_NbAct50_area;1;3300;0.03452
Simu_maxF1.0_NbAct50_area;1;3400;0.03452
Simu_maxF1.0_NbAct50_area;1;3500;0.03452
Simu_maxF1.0_NbAct50_area;1;3600;0.035046
Simu_maxF1.0_NbAct50_area;1;3700;0.0352233
Simu_maxF1.0_NbAct50_area;1;3800;0.0352738
Simu_maxF1.0_NbAct50_area;1;3900;0.0353578
Simu_maxF1.0_NbAct50_area;1;0;0.0352724
Simu_maxF1.0_NbAct50_area;2;0;0.0352724
Simu_maxF1.0_NbAct50_area;2;100;0.0356784
Simu_maxF1.0_NbAct50_area;2;200;0.0356784
Simu_maxF1.0_NbAct50_area;2;300;0.0356784
Simu_maxF1.0_NbAct50_area;2;400;0.035599
Simu_maxF1.0_NbAct50_area;2;500;0.035599
Simu_maxF1.0_NbAct50_area;2;600;0.035599
Simu_maxF1.0_NbAct50_area;2;700;0.0358933
Simu_maxF1.0_NbAct50_area;2;800;0.0358841
Simu_maxF1.0_NbAct50_area;2;900;0.0358841
Simu_maxF1.0_NbAct50_area;2;1000;0.0358841
Simu_maxF1.0_NbAct50_area;2;1100;0.0358428
Simu_maxF1.0_NbAct50_area;2;1200;0.0358428
Simu_maxF1.0_NbAct50_area;2;1300;0.0358428
Simu_maxF1.0_NbAct50_area;2;1400;0.0358428
Simu_maxF1.0_NbAct50_area;2;1500;0.0358428
Simu_maxF1.0_NbAct50_area;2;1600;0.0359687
Simu_maxF1.0_NbAct50_area;2;1700;0.0356745
Simu_maxF1.0_NbAct50_area;2;1800;0.0356745
Simu_maxF1.0_NbAct50_area;2;1900;0.0350992
Simu_maxF1.0_NbAct50_area;2;2000;0.0347713
Simu_maxF1.0_NbAct50_area;2;2100;0.0347713
Simu_maxF1.0_NbAct50_area;2;2200;0.0341974
Simu_maxF1.0_NbAct50_area;2;2300;0.0341984
